Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Australia,AUS,Rule of Law: Estimate,RL.EST,1.75977957248688,1.77010083198547,1.91863083839417,1.79032063484192,1.7166656255722,1.64595770835876,1.67466557025909,1.69461703300476,1.61500358581543,1.63855969905853,1.5088187456131,1.52318394184113
Australia,AUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,55257.5739287362,55728.0174035719,56327.8533063277,56739.0265346593,57401.0662268939,57750.6482221688,58530.7821697117,58924.733646242,58132.798523626,59276.503107197,61009.8077147403,61583.9188935304
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.2,10.29,10.37,10.37,10.35,10.38,10.35,10.49,11.39,12.1,..,..
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.56018972396851,1.57137954235077,1.5529956817627,1.4509791135788,1.47481060028076,1.46775150299072,1.45611667633057,1.49212622642517,1.60586321353912,1.52829468250275,1.46492278575897,1.32668149471283
Austria,AUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.48040008544922,5.54711008071899,5.44761991500854,5.45658016204834,5.4796199798584,5.37159013748169,5.22655010223389,5.21779012680054,5.57126998901367,5.49411010742188,4.77447128295898,..
Austria,AUT,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.793,0.768673121929169,..,0.746739745140076,..,..,..
Austria,AUT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,8.5,8.5,7.6,7.5,8.1,7.3,6.1,6,4.9,5,4.6,5.2
Austria,AUT,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9365853658537,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,81.190243902439,81.0926829268293,..
Austria,AUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.778464250647036,0.750825383084571,0.747780095379783,0.698116413133988,0.729737691793485,0.757279033702098,0.745028039648345,0.75035965749035,0.884127145088915,0.873694846766333,0.772607157386914,..
Austria,AUT,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,1.1,0.3,0.2,0.7,0.7,0.3,0.6,0.7,0.8,0.7,..,..
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.34056687355042,1.36410057544708,1.27070045471191,1.12933051586151,0.8921759724617,1.02962481975555,0.884860396385193,0.892189025878906,0.887600898742676,0.899554431438446,0.648710012435913,0.727989196777344
Austria,AUT,Rule of Law: Estimate,RL.EST,1.85712373256683,1.83409059047699,1.93843615055084,1.81477534770966,1.76146185398102,1.8003545999527,1.85348308086395,1.86229813098907,1.77060890197754,1.75175452232361,1.70427322387695,1.74656546115875
Austria,AUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44221.4600041556,43851.3675464788,43838.8346845363,43915.228020857,44362.6702918145,45056.6386908289,45951.5818951582,46550.5623430785,43428.6983141255,45313.3990043754,47250.969589759,46338.9571249412
Azerbaijan,AZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.16,3.23,3.59,4.34,4.42,4.07,3.84,4.18,5.85,4.7,..,..
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.790763437747955,-0.452178388834,-0.313590198755264,-0.258792459964752,-0.159376382827759,-0.171380609273911,-0.145130529999733,-0.128162756562233,-0.15526370704174,0.213475212454796,-0.0412070974707603,-0.0326422192156315
Azerbaijan,AZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.06763005256653,2.44213008880615,2.63303995132446,2.95167994499207,2.90340995788574,2.47381997108459,2.45543003082275,3.1764600276947,4.33204984664917,3.7020800113678,3.04690003395081,3.58290028572083
Azerbaijan,AZE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.597,0.62931215763092,..,0.577767550945282,..,..,..
Azerbaijan,AZE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,86,78,76,71,66,66,63,60,58,62,68,72
Azerbaijan,AZE,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.07,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.05,0.05,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.36,70.881,71.116,71.451,72.004,72.248,72.76,73.102,66.868,69.366,73.488,..
Azerbaijan,AZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.65861825196324,4.54092330961466,4.55501312398224,5.46487679293858,3.68852730317814,3.75630173249661,3.56240123412697,3.87341170306515,5.39049499415887,5.27005900628497,4.54596853675007,..
Azerbaijan,AZE,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.715751826763153,-0.412859916687012,-0.559909522533417,-0.733916640281677,-0.808908820152283,-0.751901030540466,-0.711399376392365,-0.693411469459534,-0.852253794670105,-0.837823569774628,-0.922807276248932,-0.730753898620605
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,-0.879532694816589,-0.756260693073273,-0.697012007236481,-0.716544568538666,-0.539356291294098,-0.58492249250412,-0.619800806045532,-0.610428035259247,-0.729642748832703,-0.606765031814575,-0.625552177429199,-0.566586077213287
Azerbaijan,AZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5194.92091665083,5426.09594155961,5506.18169600319,5500.50364628486,5270.738165712,5229.7098898586,5262.36870473368,5348.45318851823,5083.56025445721,5345.43986445831,5595.25578671563,5651.34563872949
"Bahamas, The",BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.3190918,5.59409571,5.53944159,5.16048241,5.68248844,6.70352888,5.98263836,5.82275152,7.64700842,7.13872051,..,..
"Bahamas, The",BHS,Government Effectiveness: Estimate,GE.EST,0.983262956142426,0.867620706558228,0.72524631023407,0.679315686225891,0.682434141635895,0.539764046669006,0.500043928623199,0.445073813199997,0.405258923768997,0.419790893793106,0.423950403928757,0.270353257656097
"Bahamas, The",BHS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.38704514503479,2.38595986366272,2.31407165527344,2.29697513580322,2.58660674095154,2.69140648841858,2.48519492149353,2.6171863079071,3.7900116443634,3.00693249702454,2.83657622337341,..
"Bahamas, The",BHS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,9.8,10,15,19,26,15,14,15,9,13,14,7.8
"Bahamas, The",BHS,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.36,0.32,0.3,0.29,0.25,0.23,0.21,0.2,0.18,0.17,0.15,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.753,73.024,73.366,73.104,73.537,73.632,73.806,71.205,72.677,71.598,74.358,..
"Bahamas, The",BHS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.18402600288391,1.13482463359833,0.956470131874084,0.89498245716095,0.959943354129791,0.976762533187866,0.847745537757874,0.801568567752838,0.830306887626648,0.850968539714813,0.881239235401154,1.00856232643127
"Bahamas, The",BHS,Rule of Law: Estimate,RL.EST,0.61443954706192,0.632059454917908,0.663780391216278,0.568194627761841,0.233021557331085,0.162333726882935,0.0689744353294373,0.045315820723772,0.0210983492434025,0.0706651136279106,0.134540364146233,0.179566532373428
"Bahamas, The",BHS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31111.9605332274,29943.2833151727,30229.5788172228,30289.4022514831,29788.630398974,30432.0034857242,31054.8232648137,30481.3536731138,23879.3136835653,27522.0226408093,30400.100277377,31053.8006388734
Bahrain,BHR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.10642147,4.30853891,4.41240263,4.97671938,4.86051178,4.51235676,4.12745667,3.95980334,4.71684837,4.26834059,..,..
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.523878991603851,0.563222289085388,0.543822586536407,0.509945571422577,0.273154228925705,0.136660650372505,0.119608148932457,0.245226383209229,0.390440106391907,0.68239825963974,0.639720022678375,0.697198748588562
Bahrain,BHR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.64530992507935,2.47689008712769,2.46745991706848,2.66808009147644,2.80248284339905,2.32781004905701,2.38893985748291,2.38460445404053,2.55237460136414,2.22135806083679,1.98779726028442,..
Bahrain,BHR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.668,0.663898766040802,..,0.652472019195557,..,..,..
Bahrain,BHR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,21,19,17,15,12,12,12,14,15,15,14,12
Bahrain,BHR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.081,79.246,79.328,79.405,79.557,79.689,79.857,80.019,79.174,78.76,79.246,..
Bahrain,BHR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.8444905725653,4.14139762975071,4.41851202803887,4.6441113490364,4.67063531353135,4.32073774179037,4.04108625299001,4.02986101554975,4.04564950980392,3.55388299692097,3.17213705490747,..
Bahrain,BHR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.12995493412018,-1.33541774749756,-0.907474875450134,-1.06826269626617,-0.792700231075287,-0.958746254444122,-0.846294164657593,-0.626829981803894,-0.610104620456696,-0.524761199951172,-0.362905442714691,-0.373967587947845
Bahrain,BHR,Rule of Law: Estimate,RL.EST,0.253650158643723,0.326326549053192,0.413116037845612,0.400280714035034,0.430527567863464,0.419615566730499,0.384083539247513,0.464022487401962,0.454586416482925,0.441515982151031,0.43830931186676,0.468770444393158
Bahrain,BHR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23894.8804447088,24271.6278814506,24135.4991304849,23734.0551143019,23715.2791328712,23606.8867501313,24059.7838641562,24873.6640060134,23586.9309581516,24086.7847803428,25187.1425681324,25076.6545031009
Bangladesh,BGD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.3537879,2.29574466,2.27915168,2.27217698,2.38938212,2.36720181,2.31622243,2.25762248,2.27063942,2.36492991,..,..
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,-0.807726144790649,-0.797781109809875,-0.775071203708649,-0.752009570598602,-0.705847561359406,-0.752013146877289,-0.762283682823181,-0.753539621829987,-0.779491305351257,-0.653351545333862,-0.763355314731598,-0.697334110736847
Bangladesh,BGD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.04667067527771,1.96616005897522,2.09871673583984,1.87225413322449,2.22119998931885,1.85040032863617,1.65589129924774,1.68138802051544,1.76528060436249,1.83117997646332,1.71183669567108,1.7752274274826
Bangladesh,BGD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.479,0.458553284406662,..,0.46403643488884,..,..,..
Bangladesh,BGD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,221,221,221,221,221,221,221,221,221,221,221,221
Bangladesh,BGD,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,..
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.554,69.565,69.986,70.491,71.09,71.788,72.567,72.806,71.968,72.381,73.698,..
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.18089723364654,1.11372942922328,1.1364432719278,1.20851710681525,1.22590038101547,1.12758110771325,1.15395753464462,1.24410082330294,1.24468950875224,1.19664698573287,1.12882010548687,..
Bangladesh,BGD,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,20.5,..,..,..,..,..,6.6,..
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.37908899784088,-1.62785887718201,-0.895563185214996,-1.20977377891541,-1.25973296165466,-1.25362718105316,-0.985569059848785,-0.928628742694855,-0.915816903114319,-1.03688275814056,-1.046462059021,-0.908656716346741
Bangladesh,BGD,Rule of Law: Estimate,RL.EST,-0.936167359352112,-0.871579885482788,-0.782356798648834,-0.769605338573456,-0.669500529766083,-0.679660320281982,-0.649216711521149,-0.643474996089935,-0.565531194210052,-0.62569397687912,-0.601690113544464,-0.502657234668732
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1050.39140404066,1103.15695907123,1159.40753475981,1224.38647668165,1299.83091360792,1373.75363740186,1462.25050255713,1564.20802445636,1604.6659234742,1702.08028414189,1804.3493461776,1885.37733613545
Barbados,BRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.77819967,7.39825487,6.96651411,6.83201313,6.83736086,6.65253401,6.45336485,6.20015001,7.37276554,8.09043312,..,..
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.4543833732605,1.35085844993591,1.19927227497101,0.98906546831131,1.04390239715576,0.80010575056076,0.385260552167892,0.591981410980225,0.443785101175308,0.497877299785614,0.428394287824631,0.380443245172501
Barbados,BRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.25726985931396,5.13486003875732,6.12197017669678,5.17699909210205,4.68382978439331,4.34997987747192,5.13313722610474,4.0863299369812,4.16860008239746,4.863609790802,4.41624021530151,4.04476022720337
Barbados,BRB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,1.7,1.7,2.1,0,1.2,0,0.41,0,2.4,0.41,2,0.81
Barbados,BRB,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.32,0.31,0.29,0.29,0.28,0.27,0.25,0.24,0.22,0.22,0.21,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.099,76.275,76.476,76.65,76.815,76.936,77.067,77.257,77.393,77.571,77.706,..
Barbados,BRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.18596565723419,1.26692914962769,1.2779198884964,1.11682772636414,0.960008144378662,0.952525317668915,0.900694906711578,1.03293108940125,1.12065994739532,1.11857044696808,1.14464545249939,1.18712854385376
Barbados,BRB,Rule of Law: Estimate,RL.EST,1.02571737766266,1.03936994075775,1.07996773719788,1.06278419494629,0.763291597366333,0.625477015972137,0.363294839859009,0.323312878608704,0.294381260871887,0.341287851333618,0.359412461519241,0.414195388555527
Barbados,BRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19438.2179113021,19191.4375467197,19160.122299023,18954.2913724506,19251.9834223357,19237.287488428,18974.8571786909,19064.9975884863,16166.6559507829,16099.7749737734,18959.3351638653,19734.2380260921
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.25,5.7,5.39,6.07,5.91,5.76,5.53,5.86,6.41,6.57,..,..
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,-0.972218334674835,-0.962117969989777,-0.490350842475891,-0.489229083061218,-0.513944447040558,-0.357744187116623,-0.297942787408829,-0.174483388662338,-0.829658210277557,-0.804153621196747,-0.851723372936249,-0.991465747356415
Belarus,BLR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.95964002609253,5.0094199180603,4.81832981109619,4.78750991821289,4.94654989242554,4.79500007629395,5.38110017776489,4.97948980331421,4.86263990402222,4.60641002655029,4.62823009490967,4.9514799118042
Belarus,BLR,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,0.700078189373016,..,..,..
Belarus,BLR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,63,59,51,50,42,37,31,29,28,28,28,27
Belarus,BLR,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.22,0.22,0.22,0.21,0.2,0.18,0.16,0.14,0.12,0.12,0.11,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9658536585366,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,72.4572195121951,72.3706829268293,73.1114634146342,..
Belarus,BLR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.22921872178113,1.27079665150066,1.26884247027803,1.25748235926647,1.25351504491885,1.14628901484848,1.18226172889567,1.20086453042742,1.15287922586574,1.11835004010897,1.20328256808078,..
Belarus,BLR,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,10.7,8.6,7.4,..,..,5,4.3,3.2,..,..,..,..
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0686152204871178,0.00595916621387005,0.179782152175903,0.110905699431896,0.135706260800362,-0.0572087056934834,0.353592693805695,0.344978094100952,-0.887615978717804,-0.754245579242706,-0.802096605300903,-0.729365646839142
Belarus,BLR,Rule of Law: Estimate,RL.EST,-0.92303854227066,-0.88221949338913,-0.815213024616241,-0.879217445850372,-0.767325043678284,-0.881673812866211,-0.893020570278168,-0.859413027763367,-1.08517408370972,-1.1214325428009,-1.22100031375885,-1.25094270706177
Belarus,BLR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6052.65016288478,6115.445804695,6212.92980286522,5967.06856034227,5811.21387285116,5964.90929450138,6165.92623183228,6267.7483339582,6252.00220091446,6457.74418441168,6206.63221336061,6482.80295076287
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.50204754,10.57661152,10.60909367,10.79745102,10.79354668,10.79855728,10.86148262,10.79477787,11.19751263,11.04290771,..,..
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,1.67117416858673,1.70195496082306,1.51735270023346,1.52944529056549,1.39763832092285,1.24078404903412,1.22463178634644,1.11331832408905,1.07823526859283,1.08557260036469,1.22718644142151,1.03702199459076
Belgium,BEL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.25576496124268,6.63052988052368,6.59046983718872,6.4515700340271,6.46173000335693,6.42534017562866,6.38107013702393,6.33397006988525,6.80185985565186,6.35551977157593,..,..
Belgium,BEL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,0.757,0.762759745121002,..,0.76041966676712,..,..,..
Belgium,BEL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,9.4,9.3,9.1,9.5,10,9.3,9.2,9,7.8,8.1,7.8,7.5
Belgium,BEL,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.6975609756098,..
